ids,recommendations,pictures,id
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",32608
"[32615, 49236, 31764, 31339, 33161, 25835, 34636, 31741, 54790, 54492]","['Saga of Tanya the Evil', 'Saga of Tanya the Evil: Operation Desert Pasta', 'Alderamin on the Sky', 'Drifters', 'My Teen Romantic Comedy SNAFU TOO! OVA', 'Shirobako', 'Welcome to the Ballroom', 'Magi: Adventure of Sinbad', 'Undead Murder Farce', 'The Apothecary Diaries']","['https://cdn.myanimelist.net/images/anime/5/82890l.jpg', 'https://cdn.myanimelist.net/images/anime/1210/117213l.jpg', 'https://cdn.myanimelist.net/images/anime/11/79531l.jpg', 'https://cdn.myanimelist.net/images/anime/10/80271l.jpg', 'https://cdn.myanimelist.net/images/anime/13/84052l.jpg', 'https://cdn.myanimelist.net/images/anime/1918/93511l.jpg', 'https://cdn.myanimelist.net/images/anime/5/86739l.jpg', 'https://cdn.myanimelist.net/images/anime/10/78783l.jpg', 'https://cdn.myanimelist.net/images/anime/1946/136661l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/138033l.jpg']",32615
"[32648, 49776, 35222, 41120, 38659, 31339, 42340, 40908, 38992, 38145]","['Handa-kun', ""The Yakuza's Guide to Babysitting"", 'School Babysitters', 'The Millionaire Detective – Balance: UNLIMITED', 'Cautious Hero: The Hero Is Overpowered but Overly Cautious', 'Drifters', 'The Dungeon of Black Company', 'Kemono Jihen', 'Science Fell in Love, So I Tried to Prove It', 'My Roommate is a Cat']","['https://cdn.myanimelist.net/images/anime/4/80752l.jpg', 'https://cdn.myanimelist.net/images/anime/1454/122063l.jpg', 'https://cdn.myanimelist.net/images/anime/8/89978l.jpg', 'https://cdn.myanimelist.net/images/anime/1066/106556l.jpg', 'https://cdn.myanimelist.net/images/anime/1715/103419l.jpg', 'https://cdn.myanimelist.net/images/anime/10/80271l.jpg', 'https://cdn.myanimelist.net/images/anime/1753/116290l.jpg', 'https://cdn.myanimelist.net/images/anime/1258/108331l.jpg', 'https://cdn.myanimelist.net/images/anime/1432/103533l.jpg', 'https://cdn.myanimelist.net/images/anime/1251/99191l.jpg']",32648
"[1535, 31964, 1, 34148, 34161, 34176, 34177, 34209, 34213, 34257]","['Death Note', 'My Hero Academia', 'Cowboy Bebop', 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/1079/138100l.jpg', 'https://cdn.myanimelist.net/images/anime/10/78745l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",32664
"[39535, 23755, 8074, 1575, 31478, 50265, 269, 37779, 42897, 35790]","['Mushoku Tensei: Jobless Reincarnation', 'The Seven Deadly Sins', 'High School of the Dead', 'Code Geass: Lelouch of the Rebellion', 'Bungo Stray Dogs', 'Spy x Family', 'Bleach', 'The Promised Neverland', 'Horimiya', 'The Rising of the Shield Hero']","['https://cdn.myanimelist.net/images/anime/1530/117776l.jpg', 'https://cdn.myanimelist.net/images/anime/8/65409l.jpg', 'https://cdn.myanimelist.net/images/anime/11/78311l.jpg', 'https://cdn.myanimelist.net/images/anime/1032/135088l.jpg', 'https://cdn.myanimelist.net/images/anime/3/79409l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/3/40451l.jpg', 'https://cdn.myanimelist.net/images/anime/1830/118780l.jpg', 'https://cdn.myanimelist.net/images/anime/1695/111486l.jpg', 'https://cdn.myanimelist.net/images/anime/1490/101365l.jpg']",32668
"[32673, 1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34257]","[""Poco's Udon World"", 'Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/10/82343l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",32673
"[1535, 32681, 44511, 16498, 33206, 5114, 37999, 38000, 30831, 30276]","['Death Note', 'Space Patrol Luluco', 'Chainsaw Man', 'Attack on Titan', ""Miss Kobayashi's Dragon Maid"", 'Fullmetal Alchemist: Brotherhood', 'Kaguya-sama: Love is War', 'Demon Slayer: Kimetsu no Yaiba', ""KonoSuba: God's Blessing on This Wonderful World!"", 'One Punch Man']","['https://cdn.myanimelist.net/images/anime/1079/138100l.jpg', 'https://cdn.myanimelist.net/images/anime/4/79073l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg', 'https://cdn.myanimelist.net/images/anime/10/47347l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85434l.jpg', 'https://cdn.myanimelist.net/images/anime/1208/94745l.jpg', 'https://cdn.myanimelist.net/images/anime/1295/106551l.jpg', 'https://cdn.myanimelist.net/images/anime/1286/99889l.jpg', 'https://cdn.myanimelist.net/images/anime/8/77831l.jpg', 'https://cdn.myanimelist.net/images/anime/12/76049l.jpg']",32681
"[32686, 39071, 31953, 38186, 37348, 35983, 40974, 48239, 40397, 38790]","['Keijo!!!!!!!!', 'The Demon Girl Next Door', 'New Game!', 'We Never Learn: BOKUBEN', 'Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion', 'Harukana Receive', 'Kuma Kuma Kuma Bear', 'In the Land of Leadale', 'Sleepy Princess in the Demon Castle', ""BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.""]","['https://cdn.myanimelist.net/images/anime/10/81906l.jpg', 'https://cdn.myanimelist.net/images/anime/1633/111518l.jpg', 'https://cdn.myanimelist.net/images/anime/9/80417l.jpg', 'https://cdn.myanimelist.net/images/anime/1602/100510l.jpg', 'https://cdn.myanimelist.net/images/anime/1239/96949l.jpg', 'https://cdn.myanimelist.net/images/anime/1924/95212l.jpg', 'https://cdn.myanimelist.net/images/anime/1413/110712l.jpg', 'https://cdn.myanimelist.net/images/anime/1671/120628l.jpg', 'https://cdn.myanimelist.net/images/anime/1448/108514l.jpg', 'https://cdn.myanimelist.net/images/anime/1579/113812l.jpg']",32686
"[28223, 6547, 9919, 15809, 20507, 32281, 31964, 32696, 5114, 37999]","['Death Parade', 'Angel Beats!', 'Blue Exorcist', 'The Devil is a Part-Timer!', 'Noragami', 'Your Name.', 'My Hero Academia', 'The Morose Mononokean', 'Fullmetal Alchemist: Brotherhood', 'Kaguya-sama: Love is War']","['https://cdn.myanimelist.net/images/anime/5/71553l.jpg', 'https://cdn.myanimelist.net/images/anime/1244/111115l.jpg', 'https://cdn.myanimelist.net/images/anime/10/75195l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg', 'https://cdn.myanimelist.net/images/anime/1886/128266l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87048l.jpg', 'https://cdn.myanimelist.net/images/anime/10/78745l.jpg', 'https://cdn.myanimelist.net/images/anime/11/80009l.jpg', 'https://cdn.myanimelist.net/images/anime/1208/94745l.jpg', 'https://cdn.myanimelist.net/images/anime/1295/106551l.jpg']",32696
"[9989, 5114, 37450, 32281, 43609, 34881, 14741, 14719, 14813, 22319]","['Anohana: The Flower We Saw That Day', 'Fullmetal Alchemist: Brotherhood', 'Rascal Does Not Dream of Bunny Girl Senpai', 'Your Name.', 'Kaguya-sama: Love is War OVA', 'AHO-GIRL', 'Love, Chunibyo & Other Delusions!', ""JoJo's Bizarre Adventure (2012)"", 'My Teen Romantic Comedy SNAFU', 'Tokyo Ghoul']","['https://cdn.myanimelist.net/images/anime/5/79697l.jpg', 'https://cdn.myanimelist.net/images/anime/1208/94745l.jpg', 'https://cdn.myanimelist.net/images/anime/1301/93586l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87048l.jpg', 'https://cdn.myanimelist.net/images/anime/1027/115055l.jpg', 'https://cdn.myanimelist.net/images/anime/7/86665l.jpg', 'https://cdn.myanimelist.net/images/anime/12/46931l.jpg', 'https://cdn.myanimelist.net/images/anime/3/40409l.jpg', 'https://cdn.myanimelist.net/images/anime/1786/120117l.jpg', 'https://cdn.myanimelist.net/images/anime/1498/134443l.jpg']",32698
"[32729, 36470, 38145, 21995, 37348, 49776, 41120, 24151, 21327, 48561]","['Orange', 'Tada Never Falls in Love', 'My Roommate is a Cat', 'Blue Spring Ride', 'Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion', ""The Yakuza's Guide to Babysitting"", 'The Millionaire Detective – Balance: UNLIMITED', 'Blue Spring Ride OVA', 'One Week Friends', 'Jujutsu Kaisen 0']","['https://cdn.myanimelist.net/images/anime/1415/102477l.jpg', 'https://cdn.myanimelist.net/images/anime/1446/91841l.jpg', 'https://cdn.myanimelist.net/images/anime/1251/99191l.jpg', 'https://cdn.myanimelist.net/images/anime/8/64813l.jpg', 'https://cdn.myanimelist.net/images/anime/1239/96949l.jpg', 'https://cdn.myanimelist.net/images/anime/1454/122063l.jpg', 'https://cdn.myanimelist.net/images/anime/1066/106556l.jpg', 'https://cdn.myanimelist.net/images/anime/9/69517l.jpg', 'https://cdn.myanimelist.net/images/anime/6/61891l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg']",32729
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",32792
"[28121, 37348, 39819, 38793, 31952, 32887, 24227, 22961, 40416, 25159]","['Is It Wrong to Try to Pick Up Girls in a Dungeon?', 'Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion', 'Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru', 'That Time I Got Reincarnated as a Slime OAD', 'This Art Club Has a Problem!', 'Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side', 'Nisekoi OVA', 'Date A Live II: Kurumi Star Festival', 'Date A Bullet: Dead or Bullet', 'When Supernatural Battles Became Commonplace']","['https://cdn.myanimelist.net/images/anime/2/70187l.jpg', 'https://cdn.myanimelist.net/images/anime/1239/96949l.jpg', 'https://cdn.myanimelist.net/images/anime/1530/102782l.jpg', 'https://cdn.myanimelist.net/images/anime/1230/118297l.jpg', 'https://cdn.myanimelist.net/images/anime/3/80688l.jpg', 'https://cdn.myanimelist.net/images/anime/1181/123312l.jpg', 'https://cdn.myanimelist.net/images/anime/2/71754l.jpg', 'https://cdn.myanimelist.net/images/anime/1759/131412l.jpg', 'https://cdn.myanimelist.net/images/anime/1984/108425l.jpg', 'https://cdn.myanimelist.net/images/anime/8/67047l.jpg']",32801
"[32827, 37569, 31163, 48580, 40046, 34944, 22147, 33071, 28623, 50380]","['B: The Beginning', 'Sirius the Jaeger', 'Dimension W', 'The Case Study of Vanitas', 'ID: INVADED', 'Bungo Stray Dogs: Dead Apple', 'Amagi Brilliant Park', 'Bungo Stray Dogs 2 - Walking Alone', 'Kabaneri of the Iron Fortress', 'Ya Boy Kongming!']","['https://cdn.myanimelist.net/images/anime/1564/90469l.jpg', 'https://cdn.myanimelist.net/images/anime/1456/94897l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86304l.jpg', 'https://cdn.myanimelist.net/images/anime/1401/118483l.jpg', 'https://cdn.myanimelist.net/images/anime/1889/105337l.jpg', 'https://cdn.myanimelist.net/images/anime/1127/93981l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85435l.jpg', 'https://cdn.myanimelist.net/images/anime/9/87340l.jpg', 'https://cdn.myanimelist.net/images/anime/12/79164l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg']",32827
"[32828, 35222, 32902, 48779, 38145, 13469, 49776, 33988, 28805, 52173]","['Sweetness & Lightning', 'School Babysitters', ""The Ancient Magus' Bride: Those Awaiting a Star"", 'Deaimon: Recipe for Happiness', 'My Roommate is a Cat', 'Hyouka: What Should Be Had', ""The Yakuza's Guide to Babysitting"", 'Interviews With Monster Girls', 'The Boy and the Beast', 'The Ice Guy and His Cool Female Colleague']","['https://cdn.myanimelist.net/images/anime/6/80546l.jpg', 'https://cdn.myanimelist.net/images/anime/8/89978l.jpg', 'https://cdn.myanimelist.net/images/anime/4/80587l.jpg', 'https://cdn.myanimelist.net/images/anime/1054/121949l.jpg', 'https://cdn.myanimelist.net/images/anime/1251/99191l.jpg', 'https://cdn.myanimelist.net/images/anime/6/50363l.jpg', 'https://cdn.myanimelist.net/images/anime/1454/122063l.jpg', 'https://cdn.myanimelist.net/images/anime/8/83417l.jpg', 'https://cdn.myanimelist.net/images/anime/11/73540l.jpg', 'https://cdn.myanimelist.net/images/anime/1927/132758l.jpg']",32828
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",32829
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",32836
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",32843
"[32863, 1, 34148, 34161, 34176, 34177, 34209, 34213, 34257, 34279]","['Assassination Classroom: Extracurricular Lesson', 'Cowboy Bebop', 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'THE IDOLM@STER CINDERELLA GIRLS Theater', 'Record of Grancrest War']","['https://cdn.myanimelist.net/images/anime/1807/96939l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg', 'https://cdn.myanimelist.net/images/anime/4/89883l.jpg']",32863
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",32866
"[31478, 33071, 34944, 54492, 48561, 40911, 30885, 50380, 39651, 48438]","['Bungo Stray Dogs', 'Bungo Stray Dogs 2 - Walking Alone', 'Bungo Stray Dogs: Dead Apple', 'The Apothecary Diaries', 'Jujutsu Kaisen 0', 'Moriarty the Patriot', 'Noragami Aragoto OVA', 'Ya Boy Kongming!', ""Mob Psycho 100 II: The Spirits and Such Consultation Office's First Company Outing ~A Healing Trip That Warms the Heart~"", ""The Ancient Magus' Bride: The Boy from the West and the Knight of the Blue Storm""]","['https://cdn.myanimelist.net/images/anime/3/79409l.jpg', 'https://cdn.myanimelist.net/images/anime/9/87340l.jpg', 'https://cdn.myanimelist.net/images/anime/1127/93981l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/138033l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1464/108330l.jpg', 'https://cdn.myanimelist.net/images/anime/11/77510l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1605/119301l.jpg', 'https://cdn.myanimelist.net/images/anime/1534/129413l.jpg']",32867
